AltitudeVariation;VehicleSpeedInstantaneous;VehicleSpeedAverage;VehicleSpeedVariance;VehicleSpeedVariation;LongitudinalAcceleration;EngineLoad;EngineCoolantTemperature;ManifoldAbsolutePressure;EngineRPM;MassAirFlow;IntakeAirTemperature;VerticalAcceleration;FuelConsumptionAverage;roadSurface;traffic;drivingStyle
0,599998474;44,09999847;39,98999901;112,8609084;1,799999237;3,0532;0,392156869;46;102;1285,5;15,97000027;18;-0,6721;14,56018543;2;0;0
0,399997711;43,19999695;40,33499896;107,7297647;-0,900001526;3,1712;1,960784316;46;102;1233;15,63000011;18;-0,5595;14,54196835;2;0;0
0;42,29999924;40,73999894;99,17328251;-0,899997711;3,4437;3,921568632;46;102;1192,5;9,800000191;18;-0,7132;14,45469761;2;0;0
0,799999237;39,59999847;41,08499893;90,98976609;-2,700000763;3,5596;23,13725471;47;101;1020,5;6,989999771;18;-0,8818;14,33292675;2;0;0
0,899997711;35,09999847;41,35499891;83,18081756;-4,5;3,6127;36,86274719;47;101;1000,5;8,43999958;18;-0,8818;14,26026249;2;0;0
0,200000763;33,29999924;41,53499889;78,22197071;-1,799999237;3,5799;33,72549057;47;101;819;12,93999958;18;-1,0946;14,25290203;2;0;0
-0,799999237;32,39999771;41,65499887;75,09912361;-0,900001526;3,4122;21,56862831;47;102;1339;15,72000027;18;-1,0499;14,26970482;2;0;0
-0,099998474;31,5;41,7449989;72,73776707;-0,899997711;3,3242;87,45098114;47;109;1369;17,98999977;18;-1,019;14,29286861;2;0;0
-0,5;32,39999771;41,86499888;69,56366573;0,899997711;3,1407;76,86274719;47;115;1491;19,71999931;19;-1,0863;14,31616974;2;0;0
-1,099998474;36;42,07499889;64,32292021;3,600002289;2,9606;71,76470947;47;113;1592,5;19,71999931;21;-0,9288;14,31616974;2;0;0
-1,199996948;38,70000076;42,32999891;58,53874248;2,700000763;2,7806;67,45098114;47;112;1674,5;19,12999916;22;-0,8782;14,32908726;2;0;0
-1,5;40,5;42,55499891;54,56081925;1,799999237;2,7537;61,96078491;47;109;1753;18,57999992;22;-0,8788;14,33392811;2;0;0
-1,700000763;42,29999924;42,74999892;52,10084449;1,799999237;2,6914;29,41176605;47;107;1790,5;18,77000046;21;-0,7904;14,33476448;2;0;0
-1,899997711;44,09999847;42,97499892;49,57817479;1,799999237;2,6724;0;48;106;1738;23,27000046;21;-0,7636;14,35415077;2;0;0
-0,399997711;43,19999695;43,16999887;47,30857353;-0,900001526;2,718;0;48;105;1738;22,62999916;21;-0,6854;14,37491703;2;0;0
0;42,29999924;43,30499884;45,93912495;-0,899997711;2,4031;32,15686417;48;103;1677;20,40999985;20;-0,7992;14,38840008;2;0;0
-0,800003052;41,39999771;43,37999884;45,29959087;-0,900001526;2,2208;0;48;103;1670;20,04999924;19;-0,988;14,40006351;2;0;0
-0,799999237;40,5;43,42499886;44,91037897;-0,899997711;2,4047;0;48;104;1588;20,07999992;19;-1,0559;14,41851139;2;0;0
-0,5;37,79999924;43,37999884;45,29959087;-2,700000763;2,4415;0;48;104;1445;17,79999924;19;-1,1092;14,43339539;2;0;0
-0,200000763;34,20000076;43,22999891;46,70450554;-3,599998474;2,5551;3,137254953;48;103;1306;16,04999924;19;-1,1174;14,44966412;2;0;0
0,099998474;30,59999847;42,98999888;49,29650565;-3,600002289;2,606;3,137254953;48;102;1160,5;12,35999966;19;-1,1526;14,45078182;2;0;0
-0,200000763;27;42,67499892;53,3856323;-3,599998474;2,7816;7,450980663;48;102;1076,5;8,720000267;18;-1,2055;14,42011929;2;0;0
-0,100002289;26,09999847;42,37499892;57,91614104;-0,900001526;2,7925;15,29411793;48;101;950,5;6,360000134;18;-1,1799;14,36229515;2;0;0
-0,200000763;22,5;42,04499893;64,50047931;-3,599998474;2,9396;27,84313774;48;101;772;5,739999771;18;-1,1375;14,31139946;2;0;0
-0,299999237;20,69999886;41,71499891;72,07146246;-1,800001144;2,8652;0;48;100;1246;13,63000011;18;-1,1122;14,35070992;2;0;0
-0,399997711;19,79999924;41,38499893;80,02502152;-0,899999619;2,7763;81,5686264;49;104;1333,5;18,40999985;19;-0,9117;14,39822578;2;0;0
-0,299999237;21,59999847;41,0699989;86,54552183;1,799999237;2,7972;72,15686035;49;111;1664;20,82999992;21;-0,9098;14,44312382;2;0;0
-1,800003052;26,09999847;40,81499891;90,27586953;4,5;2,7494;66,27451324;49;117;1890,5;21,79999924;23;-0,8672;14,4822073;2;0;0
-2,299999237;29,69999886;40,63499889;92,33519159;3,600000381;2,8417;0;49;108;1511;14,77000046;22;-0,8202;14,4901371;2;0;0
-2,700000763;31,5;40,49999892;93,71287768;1,800001144;2,8181;0;49;102;1217,5;15,13000011;20;-0,8621;14,50288582;2;0;0
-2,399997711;31,5;40,34999892;95,06287735;0;2,8356;84,70588684;49;112;1406;19,15999985;20;-0,8575;14,52427292;2;0;0
-3;33,29999924;40,22999891;95,89026709;1,799999237;2,6795;78,4313736;49;118;1532;21,36000061;21;-0,8626;14,54722309;2;0;0
-3,100002289;36,89999771;40,18499889;96,06942824;3,599998474;2,5597;57,64706039;49;113;1638;21,36000061;23;-0,8356;14,54722309;2;0;0
-2,700000763;39,59999847;40,21499888;95,97790285;2,700000763;2,4911;65,88235474;49;106;1692,5;16,52000046;24;-0,7969;14,54111004;2;0;0
-2,400001526;39,59999847;40,25999889;95,79599595;0;2,4009;28,23529434;49;105;1716;17,71999931;22;-0,8669;14,53954124;2;0;0
-2,599998474;42,29999924;40,36499888;95,54773342;2,700000763;2,4029;0;49;106;1652,5;21,90999985;21;-0,8129;14,55436039;2;0;0
-0,599998474;41,39999771;40,45499884;95,2347166;-0,900001526;2,4509;0;49;105;1576,5;21,27000046;20;-0,6975;14,57051373;2;0;0
-0,600002289;39,59999847;40,48499883;95,12671665;-1,799999237;2,3322;0;49;104;1576,5;20,07999992;20;-0,6455;14,58601284;2;0;0
0,100002289;39,59999847;40,49999879;95,08575915;0;2,0806;65,88235474;49;104;1503;19,07999992;20;-0,6288;14,60157681;2;0;0
0,799999237;36,89999771;40,42499879;95,28597118;-2,700000763;1,8005;60,39215851;49;105;1513;16,07999992;20;-0,5374;14,60017967;2;0;0
1,600002289;36,89999771;40,30499878;95,25302219;0;1,5892;24,31372643;50;105;1584,5;16,87999916;20;-0,5207;14,60080528;2;0;0
1,700000763;37,79999924;40,13999882;94,40481076;0,900001526;1,3602;0;50;104;1587,5;19,94000053;20;-0,5536;14,61324883;2;0;0
-0,099998474;31,5;39,83999882;94,0936236;-6,299999237;1,2359;0;50;104;1525;19,32999992;20;-0,4786;14,62722588;2;0;0
-0,099998474;34,20000076;39,58499883;92,98502115;2,700000763;1,1379;74,11764526;50;104;1474;15,90999985;19;-0,273;14,62721729;2;0;0
0,099998474;36;39,34499887;91,161835;1,799999237;1,0464;74,11764526;50;108;1582;21,02000046;20;-0,21;14,64516544;2;0;0
-0,900001526;39,59999847;39,11999887;87,90467416;3,599998474;0,9727;75,6862793;50;122;1731;24,69000053;24;-0,2887;14,66714191;2;0;0
-0,399997711;43,19999695;38,92499886;83,92766604;3,599998474;0,934;76,47058868;50;131;1870,5;26,12999916;28;-0,3714;14,68658829;2;0;0
-0,300003052;45,89999771;38,72999884;78,80247109;2,700000763;1,0746;70,58823395;50;124;1913,5;19,40999985;28;-0,4433;14,67802334;2;0;0
-0,799999237;48,59999847;38,56499882;73,80129221;2,700000763;0,9247;0,392156869;51;106;1472;17,98999977;25;-0,5229;14,66201973;2;0;0
-1,200000763;48,59999847;38,39999879;68,74474044;0;0,974;94,90196228;51;124;1535,5;23,48999977;26;-0,5281;14,66532803;2;0;0
-1,299999237;51,29999924;38,2949988;65,30590186;2,700000763;0,9662;85,88235474;51;136;1634;27,19000053;30;-0,549;14,67427444;2;0;0
0,399997711;54,89999771;38,27999878;64,78535014;3,599998474;1,055;80,39215851;51;144;1726;30,27000046;34;-0,4477;14,68719196;2;0;0
0,200000763;57,59999847;38,32499879;66,42800308;2,700000763;1,0959;78,03921509;51;144;1831,5;27,15999985;34;-0,4517;14,68747139;2;0;0
-0,299999237;61,19999695;38,47499879;72,01105337;3,599998474;1,019;76,86274719;51;138;1904,5;25,82999992;36;-0,3904;14,67901897;2;0;0
0,200000763;63,89999771;38,72999878;81,16382374;2,700000763;0,922;74,11764526;51;136;1967,5;25,98999977;35;-0,411;14,66836643;2;0;0
0;65,69999695;39,05999877;92,51022911;1,799999237;0,834;0;51;111;1062;25,98999977;35;-0,4899;14,66836643;2;0;0
-0,199996948;66,59999847;39,43499877;104,7917967;0,900001526;0,7702;100;52;110;1537;8,859999657;30;-0,3354;14,47794533;2;0;0
-0,200000763;65,69999695;39,79499874;115,9835239;-0,900001526;0,6683;75,6862793;52;127;1610;22,19000053;27;-0,4096;14,45321274;2;0;0
0,099998474;67,5;40,16999874;128,3909402;1,800003052;0,8669;80,78431702;52;132;1651;23,98999977;29;-0,5397;14,43381405;2;0;0
0,200000763;69,29999542;40,61999868;142,4904284;1,799995422;0,8054;78,4313736;52;132;1675,5;24,12999916;31;-0,4963;14,41380119;2;0;0
-0,099998474;70,19999695;41,05499865;156,922842;0,900001526;0,7429;76,86274719;52;130;1675,5;24,52000046;33;-0,6199;14,3928051;2;0;0
-0,100002289;72;41,5349987;172,8409452;1,800003052;0,8171;8,235294342;52;111;1714,5;22,11000061;33;-0,6923;14,35960007;2;0;0
0,200000763;72,90000153;42,04499874;189,2404736;0,900001526;0,9044;0;53;111;1684;21,57999992;29;-0,7464;14,32575989;2;0;0
-0,200000763;70,19999695;42,55499872;202,3103024;-2,700004578;0,9654;0;53;107;1584,5;19,71999931;26;-1,0361;14,28880405;2;0;0
0,399997711;65,69999695;43,06499869;210,1833179;-4,5;1,142;2,352941275;53;105;1428;17,37999916;24;-1,4258;14,25060558;2;0;0
0,5;58,5;43,4849987;212,4256916;-7,199996948;1,3177;21,96078491;53;104;1261;12,05000019;23;-1,6341;14,18444729;2;0;0
0,599998474;51,29999924;43,79999873;211,2772761;-7,200000763;1,5324;21,96078491;53;102;894;5,550000191;22;-1,7329;13,99717712;2;0;0
0,800003052;44,09999847;44,0099987;208,6697173;-7,200000763;1,3841;27,05882454;53;102;776,5;5,329999924;22;-1,6869;13,84713936;2;0;0
0,799999237;37,79999924;44,09999873;207,0304965;-6,299999237;1,6566;29,01960754;54;101;788;5,239999771;22;-1,6386;13,7155056;2;0;0
1,200000763;35,09999847;44,0849987;207,2911156;-2,700000763;1,4936;0;54;101;1355,5;16,48999977;22;-1,6816;13,7279644;2;0;0
1,600002289;33,29999924;43,99499868;208,7628445;-1,799999237;1,3569;68,23529816;54;104;1369;15,63000011;21;-1,7463;13,73699284;2;0;0
1,199996948;34,20000076;43,88999869;210,1707338;0,900001526;1,3389;72,15686035;54;105;1441,5;16,36000061;22;-1,8305;13,74509335;2;0;0
0,5;36;43,7849987;211,1717928;1,799999237;1,1969;73,72549438;54;108;1544;18,62999916;22;-1,8089;13,7577095;2;0;0
0,200000763;37,79999924;43,67999872;211,7660216;1,799999237;1,105;65,88235474;55;114;1638,5;18,46999931;24;-1,7086;13,7648592;2;0;0
0;40,5;43,63499877;211,9314536;2,700000763;1,0996;68,23529816;55;113;1727;19,07999992;25;-1,5794;13,77088451;2;0;0
0,300003052;42,29999924;43,63499877;211,9314536;1,799999237;1,1619;62,35294342;55;113;1784;19,07999992;25;-1,3428;13,77530193;2;0;0
0,199996948;42,29999924;43,64999879;211,8767671;0;1,1225;64,70588684;55;113;1840,5;18,40999985;25;-1,5115;13,77407265;2;0;0
0;44,09999847;43,70999877;211,7083604;1,799999237;1,2814;18,4313736;55;110;1830,5;23,46999931;25;-1,5201;13,78953075;2;0;0
-0,5;45;43,82999878;211,1299199;0,900001526;1,0376;22,35294151;55;109;1726,5;23,46999931;24;-1,3687;13,78953075;2;0;0
-0,900001526;43,19999695;43,97999872;209,5419545;-1,800003052;1,2454;47,45098114;55;104;1779,5;16,23999977;24;-1,4518;13,78230762;2;0;0
-0,899997711;43,19999695;44,18999869;206,473107;0;1,3577;33,33333206;56;103;1779,5;16,98999977;22;-1,4889;13,71457672;2;0;0
0;44,09999847;44,47499866;201,3822349;0,900001526;1,5222;1,960784316;56;105;1741,5;16,46999931;22;-1,3618;13,64517689;2;0;0
-0,599998474;44,09999847;44,77499866;195,5703703;0;1,3494;0;56;106;1741,5;22,57999992;22;-1,3937;13,6612606;2;0;0
-1,300003052;42,29999924;45,10499865;187,1536933;-1,799999237;1,1965;22,35294151;56;107;1677,5;21,69000053;22;-1,1629;13,67636108;2;0;0
-1,100002289;40,5;45,43499867;177,3073882;-1,799999237;1,0845;14,11764717;56;107;1613;15,23999977;22;-0,9101;13,61058712;2;0;0
-1;40,5;45,77999868;166,4609393;0;0,9743;23,52941132;56;104;1604,5;20,32999992;22;-0,7273;13,62496471;2;0;0
-0,799999237;38,70000076;46,06499872;157,3182352;-1,799999237;0,8157;41,17647171;56;105;1558,5;14,35999966;22;-0,6385;13,56201172;2;0;0
-1,100002289;38,70000076;46,27499876;151,4368108;0;0,7178;58,03921509;56;102;1529;13,47000027;21;-0,7842;13,49804878;2;0;0
-2,299999237;38,70000076;46,42499879;147,7300307;0;0,3615;61,96078491;56;103;1546;15,82999992;21;-0,7216;13,44329357;2;0;0
-1,700000763;40,5;46,57499879;144,5266412;1,799999237;0,3734;61,96078491;57;104;1575;16,65999985;21;-0,6567;13,39576244;2;0;0
-1,399997711;41,39999771;46,73999875;141,1010742;0,899997711;0,6315;71,76470947;57;109;1635;18,73999977;22;-0,5614;13,37019062;2;0;0
-3,800003052;40,5;46,85999877;138,684803;-0,899997711;0,636;63,52941132;57;110;1687,5;17,96999931;23;-0,5753;13,34211063;2;0;0
-3,799999237;40,5;46,9199988;137,6853447;0;0,8353;57,64706039;57;109;1734;17,73999977;23;-0,5852;13,31249809;2;0;0
-5;43,19999695;46,97999878;137,0080568;2,699996948;1,0225;52,54901886;57;106;1767,5;17,57999992;22;-0,6983;13,32100868;2;0;0
-5,399997711;43,19999695;47,03999875;136,3234468;0;1,0913;29,80392265;57;104;1753,5;21,96999931;22;-0,8053;13,31866264;2;0;0
-5,600002289;43,19999695;47,05499872;136,1923369;0;1,1127;0;57;107;1682,5;21,65999985;22;-0,9461;13,32137108;2;0;0
-5,399997711;41,39999771;47,05499872;136,1923369;-1,799999237;1,151;0;57;106;1610;20,36000061;22;-1,0509;13,32706261;2;0;0
-3,799999237;39,59999847;47,05499872;136,1923369;-1,799999237;1,0785;0;57;105;1526,5;19,04999924;22;-1,0183;13,35264683;2;0;0
-4,299999237;37,79999924;47,02499873;136,701218;-1,799999237;1,2167;0;57;105;1436;17,82999992;22;-1,0051;13,35991955;2;0;0
-4,299999237;36;47,00999877;137,0236155;-1,799999237;1,2262;0;57;104;1361;16,87999916;21;-0,9272;13,35095406;2;0;0
-1,799999237;34,20000076;46,96499882;138,0704363;-1,799999237;1,3395;0;58;103;1292,5;16,87999916;21;-0,954;13,35095406;2;0;0
-0,899997711;34,20000076;46,90499884;139,4048763;0;1,2449;0;58;103;1225,5;16,15999985;21;-1,1153;13,3508482;2;0;0
-0,200000763;30,59999847;46,88999882;139,8883602;-3,600002289;1,197;30,98039246;58;102;776,5;14,65999985;21;-1,17;13,36273956;2;0;0
-0,600002289;27;46,7699988;143,8495805;-3,599998474;1,255;31,76470566;58;101;769,5;5,800000191;21;-1,2431;13,31029034;2;0;0
-0,399997711;24,29999924;46,57499879;150,4025722;-2,700000763;1,3863;0;58;102;1260,5;7,079999924;21;-1,1238;13,2663784;2;0;0
-0,100002289;20,69999886;46,2599988;160,8248008;-3,600000381;1,4134;78,03921509;58;104;1260,5;13,23999977;20;-1,0817;13,25830173;2;0;0
-0,700000763;21,59999847;45,89999882;170,8413433;0,899999619;1,3763;67,84313965;58;111;1434,5;17,57999992;21;-0,9933;13,26437092;2;0;0
-0,100002289;24,29999924;45,53999885;178,617343;2,700000763;1,5085;62,74509811;58;111;1630,5;18,77000046;22;-0,8692;13,2590189;2;0;0
-0,200000763;27,89999962;45,19499887;183,6116562;3,600000381;1,8339;0;58;112;1812;20,29999924;23;-0,8885;13,25586033;2;0;0
-0,200000763;29,69999886;44,87999887;187,3836478;1,799999237;1,9794;21,96078491;58;107;1454,5;14,82999992;23;-0,9864;13,26606083;2;0;0
-0,300003052;29,69999886;44,51999887;190,4589019;0;2,0031;43,92156982;58;103;782,5;9,239999771;22;-0,993;13,2408905;2;0;0
-0,5;28,79999924;44,08499889;192,6287411;-0,899999619;2,0592;43,92156982;58;102;1135;12,15999985;21;-1,0277;13,23947716;2;0;0
0,5;27,89999962;43,58999891;193,7236138;-0,899999619;2,0913;33,72549057;58;102;1139;13,80000019;21;-1,0356;13,24808121;2;0;0
0,399997711;27,89999962;43,03499896;192,3267079;0;2,1468;2,745098114;58;102;1073,5;11,85999966;20;-1,1366;13,2417202;2;0;0
0,400001526;26,09999847;42,40499897;189,4052176;-1,800001144;2,3361;27,45098114;58;102;763,5;5,739999771;21;-1,2373;13,20621109;2;0;0
0,899997711;21,59999847;41,669999;186,9946687;-4,5;2,4345;30,98039246;58;102;760;5,659999847;21;-1,3945;13,21479416;2;0;0
1,600002289;13,5;40,78499902;189,1141682;-8,099998474;2,4493;34,11764908;58;101;779,5;5,329999924;21;-1,291;13,25891781;2;0;0
2,200000763;5,399999619;39,77999907;198,7877202;-8,100000381;2,443;32,15686417;58;101;771,5;5,130000114;21;-1,27;13,3123188;2;0;0
2,100002289;2,699999809;38,69999906;207,8816845;-2,699999809;2,4495;33,33333206;58;101;771;5,079999924;21;-1,2861;13,35854912;2;0;0
2,100002289;2,699999809;37,58999914;212,7242977;0;2,3444;31,37254906;59;101;770;4,380000114;21;-1,3632;13,35854912;2;0;0
2,200000763;0;36,41999919;217,2575533;-2,699999809;2,0943;67,45098114;59;101;703,5;5,739999771;21;-1,0298;13,40014553;2;0;0
1,700000763;2,699999809;35,26499918;213,7162042;2,699999809;1,8042;78,4313736;59;101;1026;14,32999992;21;-0,6802;13,43889523;2;0;0
1,700000763;7,199999809;34,16999915;201,8400904;4,5;1,8352;54,90196228;59;108;1749,5;14,32999992;21;-0,5668;13,43889523;2;0;0
1,700000763;13,5;33,22499921;186,1707112;6,300000191;1,9308;12,94117641;59;104;794;18,15999985;22;-0,6575;13,47156429;2;0;0
1,800003052;14,39999962;32,36999925;173,5587389;0,899999619;1,8158;87,84313965;59;102;953,5;6,71999979;21;-0,6109;13,47645092;2;0;0
1,299999237;14,39999962;31,63499924;166,9101024;0;1,929;36,86274719;59;102;990,5;10,38000011;21;-0,6518;13,59173584;2;0;0
0,699996948;16,19999886;31,04999924;164,0455857;1,799999237;2,0972;30,19607925;59;101;932,5;7,130000114;21;-0,6918;13,60204697;2;0;0
1,399997711;16,19999886;30,58499924;164,6768828;0;2,1793;49,41176605;59;101;932,5;6,380000114;21;-0,762;13,61219501;2;0;0
1,5;15,29999924;30,20999924;167,6114167;-0,899999619;2,0197;51,37255096;59;101;843;6,239999771;21;-0,7573;13,62072754;2;0;0
1,200000763;15,29999924;29,87999926;170,8633152;0;1,9743;24,31372643;59;101;850;7,079999924;21;-0,7268;13,63451672;2;0;0
1,200000763;13,5;29,54999927;175,1018572;-1,799999237;1,9527;25,49019623;59;101;751;5,739999771;21;-0,8657;13,64288807;2;0;0
1,5;12,59999943;29,18999925;179,4731111;-0,900000572;2,0739;34,11764908;59;101;947,5;5,860000134;21;-0,8995;13,66252899;2;0;0
1,700000763;11,69999981;28,78499924;183,7050173;-0,899999619;2,0631;35,29411697;59;101;762;5,46999979;21;-0,9474;13,70265102;2;0;0
1,399997711;9,899999619;28,31999925;188,1524662;-1,800000191;1,9053;75,6862793;59;101;766,5;5,360000134;21;-0,766;13,76930237;2;0;0
0,900001526;4,5;27,71999925;194,8887365;-5,399999619;1,5496;75,6862793;59;101;652,5;6,269999981;21;-0,5202;13,8321228;2;0;0
0,700000763;5,399999619;27,10499926;199,3448803;0,899999619;1,3725;95,29412079;59;101;1182;14,57999992;21;-0,3083;13,90424156;2;0;0
-0,099998474;7,199999809;26,51999927;201,7989054;1,800000191;1,3496;46,66666794;59;103;1584,5;13,63000011;21;-0,3059;13,97102642;2;0;0
-0,100002289;7,199999809;25,90499929;202,5025072;0;1,5425;24,70588303;59;102;766;5,829999924;21;-0,4238;13,98608685;2;0;0
0,099998474;12,59999943;25,36499928;199,0263711;5,399999619;1,4487;20;59;101;791,5;5,860000134;21;-0,2841;14,00179195;2;0;0
0,299999237;12,59999943;24,85499932;196,1323386;0;1,5256;68,23529816;59;101;893;9,43999958;21;-0,2068;14,03423023;2;0;0
-0,5;13,5;24,35999937;192,364467;0,900000572;1,6699;76,86274719;59;102;1056,5;10,80000019;21;-0,3759;14,06339836;2;0;0
-1,700000763;14,39999962;23,86499939;187,192137;0,899999619;1,7263;80,39215851;59;103;1291;16,07999992;21;-0,5466;14,10475826;2;0;0
-1,799999237;14,39999962;23,36999941;181,5214511;0;1,7133;63,92156982;59;107;1527;17,48999977;21;-0,4239;14,14211464;2;0;0
-0,900001526;23,39999962;23,05499942;175,3469173;9;1,632;63,13725662;59;109;1763,5;18,87999916;21;-0,2649;14,17756939;2;0;0
0;27,89999962;22,84499941;170,5418323;4,5;1,4964;55,29411697;59;109;1890,5;19,69000053;22;-0,1939;14,21234417;2;0;0
0,5;29,69999886;22,66499939;166,0223064;1,799999237;1,3249;0;59;106;1326,5;19,69000053;22;-0,2628;14,21234417;2;0;0
0,600002289;31,5;22,54499938;162,9726787;1,800001144;1,1494;19,2156868;59;102;1293;12,77000046;22;-0,2896;14,22050762;2;0;0
0,800003052;30,59999847;22,40999934;159,630398;-0,900001526;1,1099;96,86274719;60;108;1306;11,85999966;21;-0,1755;14,34434032;2;0;0
0,700000763;30,59999847;22,2749993;156,2510495;0;1,0135;81,96078491;60;117;1443,5;17,07999992;22;-0,1954;14,51672268;2;0;0
1,200000763;34,20000076;22,16999931;153,020431;3,600002289;1,0182;77,64705658;60;122;1443,5;20,54999924;24;-0,1555;14,66109657;2;0;0
2,399997711;34,20000076;22,04999936;149,191009;0;0,9113;76,86274719;60;126;1579,5;22,19000053;27;-0,0739;14,77107143;2;0;0
2,700000763;40,5;22,04999936;149,191009;6,299999237;0,7853;68,62744904;60;125;1708;23,36000061;29;0,1134;14,83258533;2;0;0
2,200000763;43,19999695;22,09499931;151,0011509;2,699996948;0,7101;63,13725662;60;125;1831,5;21,11000061;30;0,1529;14,84734058;2;0;0
1,5;45,89999771;22,13999933;153,0542954;2,700000763;0,815;5,490196228;60;119;1895;20,44000053;28;0,0659;14,82723236;2;0;0
1;46,79999924;22,19999936;155,8403309;0,900001526;0,9556;98,03921509;60;106;764,5;7,190000057;26;-0,0211;14,65799809;2;0;0
0,899997711;46,79999924;22,2599994;158,6190444;0;0,9794;74,50980377;60;103;1387;17,46999931;24;0,0098;14,61723614;2;0;0
1,099998474;47,69999695;22,36499939;163,3680688;0,899997711;0,9194;74,50980377;60;109;1449,5;17,04999924;24;-0,0589;14,57713127;2;0;0
1,099998474;49,5;22,52999942;170,785519;1,800003052;0,6791;85,88235474;60;111;1510,5;20,61000061;24;-0,0666;14,53670406;2;0;0
1,900001526;51,29999924;22,75499942;180,810985;1,799999237;0,9303;75,29412079;60;118;1571;16,48999977;26;-0,1345;14,47481155;2;0;0
2,400001526;53,09999847;23,03999939;193,362094;1,799999237;0,9281;3,529411793;60;107;1571;19,37999916;24;-0,2673;14,43360138;2;0;0
2,200000763;53,09999847;23,35499935;206,4655586;0;0,976;35,68627548;60;106;1557;16,48999977;23;-0,1615;14,37113094;2;0;0
1,299999237;53,09999847;23,66999931;219,3672098;0;1,0772;80,39215851;61;110;1611,5;21,86000061;24;-0,1958;14,33486557;2;0;0
1;53,09999847;24,04499931;233,0903024;0;1,0553;84,31372833;61;116;1674,5;21,77000046;26;-0,1888;14,3133049;2;0;0
0,100006104;114,2999954;106,3049971;38,55301836;0;1,5604;82,74510193;80;147;2686,5;31,62999916;58;-0,9376;9,5548172;0;0;0
-0,400001526;114,2999954;106,4999971;39,36507741;0;1,6415;83,13725281;80;147;2686,5;31,62999916;59;-0,879;9,5548172;0;0;0
0,800003052;114,2999954;106,7399971;39,59938133;0;1,6754;81,17647552;80;147;2678,5;32,15999985;59;-0,8115;9,598322868;0;0;0
1;114,2999954;106,994997;39,48657662;0;1,6357;81,96078491;80;147;2678,5;31,61000061;59;-0,8336;9,587622643;0;0;0
0,5;114,2999954;107,2499969;39,24151774;0;1,577;80;80;147;2664,5;31,77000046;59;-0,8489;9,573005676;0;0;0
0,800003052;113,3999939;107,4899968;38,67039937;-0,900001526;1,6624;82,35294342;80;146;2662,5;31,90999985;59;-0,79;9,557611465;0;0;0
1,099998474;113,3999939;107,7599968;37,39361918;0;1,5995;83,13725281;80;146;2662,5;31,37999916;59;-0,7565;9,541337013;0;0;0
2,199996948;113,3999939;108,0299967;35,96856786;0;1,4743;81,17647552;80;146;2652;31,61000061;59;-0,8657;9,52750206;0;0;0
2,099998474;112,5;108,2849968;34,25315314;-0,899993896;1,5997;84,31372833;80;146;2641,5;30,96999931;59;-0,7938;9,517645836;0;0;0
3,799995422;111,5999985;108,5249968;32,29817033;-0,900001526;1,5863;75,29412079;80;146;2628,5;32,18999863;59;-0,7898;9,510019302;0;0;0
3,700004578;111,5999985;108,7649968;30,22603494;0;1,6398;83,13725281;80;155;2634,5;32,93999863;61;-0,8247;9,505149841;0;0;0
1,5;111,5999985;109,0049969;28,03674699;0;1,627;82,35294342;80;154;2624,5;32,88000107;62;-0,8359;9,500835419;0;0;0
1,599998474;111,5999985;109,2299969;26,083824;0;1,6708;82,35294342;80;155;2616,5;33,40999985;62;-0,8697;9,497544289;0;0;0
1,5;111,5999985;109,4399968;24,36040149;0;1,7293;82,35294342;80;155;2619,5;32,74000168;63;-0,7368;9,493273735;0;0;0
0,699996948;110,6999969;109,6349968;22,50129246;-0,900001526;1,7671;80,78431702;80;155;2612,5;32,88000107;63;-0,648;9,493073463;0;0;0
-0,599998474;111,5999985;109,8449968;20,60488696;0,900001526;1,8908;83,52941132;80;152;2614;31,82999992;63;-0,5743;9,492275238;0;0;0
-1,199996948;111,5999985;110,0549967;18,61878657;0;1,8175;83,92156982;80;151;2607,5;32,33000183;62;-0,6316;9,495671272;0;0;0
-2,099998474;110,6999969;110,2349968;16,84502286;-0,900001526;1,906;82,74510193;80;152;2604;31,29999924;62;-0,4956;9,495189667;0;0;0
-2,599998474;110,6999969;110,4149968;15,00536081;0;1,8607;85,09803772;80;141;2607,5;29,73999977;60;-0,5277;9,495842934;0;0;0
-1,700004578;110,6999969;110,5799969;13,41213152;0;1,8032;81,96078491;80;142;2601,5;30,12999916;59;-0,5141;9,49759388;0;0;0
0,099998474;110,6999969;110,7449969;11,76352934;0;1,7367;84,70588684;80;142;2609,5;29,52000046;59;-0,6217;9,497567177;0;0;0
0;110,6999969;110,8949969;10,35403783;0;1,687;83,13725281;80;142;2605;30,37999916;59;-0,6157;9,494598389;0;0;0
0,900001526;110,6999969;111,0299969;9,169928111;0;1,5543;82,35294342;80;143;2607,5;29,96999931;58;-0,7298;9,490595818;0;0;0
